;country;iso_code;date;total_vaccinations;people_vaccinated;people_fully_vaccinated;New_deaths;population;ratio
8390;Israel;ISR;02/06/2021;10599038;5457749;5141289;1;8823272;61.85629322
8391;Israel;ISR;03/06/2021;10601859;5459275;5142584;0;8823272;61.87358839
8392;Israel;ISR;04/06/2021;10603343;5460207;5143136;1;8823272;61.88415137
8393;Israel;ISR;05/06/2021;10603515;5460313;5143202;0;8823272;61.88535274
8394;Israel;ISR;06/06/2021;10608582;5464501;5144081;1;8823272;61.93281812
8395;Israel;ISR;07/06/2021;10613496;5468742;5144754;0;8823272;61.98088419
8396;Israel;ISR;08/06/2021;10618107;5472325;5145782;1;8823272;62.02149271
8397;Israel;ISR;09/06/2021;10622723;5475788;5146935;1;8823272;62.06074119
8398;Israel;ISR;10/06/2021;10627048;5478981;5148067;0;8823272;62.09692957
8399;Israel;ISR;11/06/2021;10628711;5480231;5148480;0;8823272;62.11109665
8400;Israel;ISR;12/06/2021;10628940;5480371;5148569;0;8823272;62.11268337
8401;Israel;ISR;13/06/2021;10633154;5483418;5149736;0;8823272;62.14721704
8402;Israel;ISR;14/06/2021;10637440;5486319;5151121;1;8823272;62.180096
8403;Israel;ISR;15/06/2021;10641621;5489298;5152323;0;8823272;62.21385899
8404;Israel;ISR;16/06/2021;10645043;5491880;5153163;0;8823272;62.24312251
8405;Israel;ISR;17/06/2021;10648633;5494440;5154193;1;8823272;62.27213669
8406;Israel;ISR;18/06/2021;10650103;5495564;5154539;0;8823272;62.28487572
8407;Israel;ISR;19/06/2021;10650323;5495706;5154617;0;8823272;62.2864851
8408;Israel;ISR;20/06/2021;10654782;5498944;5155838;0;8823272;62.32318351
8409;Israel;ISR;21/06/2021;10660916;5504007;5156909;0;8823272;62.38056585
8410;Israel;ISR;22/06/2021;10668622;5510771;5157851;0;8823272;62.45722675
8411;Israel;ISR;23/06/2021;10680310;5521333;5158977;0;8823272;62.57693291
8412;Israel;ISR;24/06/2021;10693491;5533197;5160294;0;8823272;62.7113955
8413;Israel;ISR;25/06/2021;10701197;5540129;5161068;0;8823272;62.78996046
8414;Israel;ISR;26/06/2021;10703502;5542320;5161182;1;8823272;62.81479252
8415;Israel;ISR;27/06/2021;10720378;5555859;5164519;0;8823272;62.96823899
8416;Israel;ISR;28/06/2021;10738251;5570220;5168031;0;8823272;63.13100174
8417;Israel;ISR;29/06/2021;10758340;5586757;5171583;0;8823272;63.31842654
8418;Israel;ISR;30/06/2021;10777848;5603054;5174794;0;8823272;63.50313126
8419;Israel;ISR;01/07/2021;10797741;5619706;5178011;0;8823272;63.69185944
8420;Israel;ISR;02/07/2021;10808843;5629390;5179429;0;8823272;63.80161464
8421;Israel;ISR;03/07/2021;10811682;5631987;5179671;0;8823272;63.83104816
8422;Israel;ISR;04/07/2021;10832420;5649640;5182756;0;8823272;64.03112133
8423;Israel;ISR;05/07/2021;10853016;5667353;5185638;0;8823272;64.23187452
8424;Israel;ISR;06/07/2021;10873992;5685088;5188875;0;8823272;64.43287706
8425;Israel;ISR;07/07/2021;10891897;5700456;5191404;0;8823272;64.6070528
8426;Israel;ISR;08/07/2021;10911040;5716896;5194097;1;8823272;64.79337824
8427;Israel;ISR;09/07/2021;10923404;5727925;5195432;2;8823272;64.91837722
8428;Israel;ISR;10/07/2021;10928611;5732823;5195739;0;8823272;64.9738895
8429;Israel;ISR;11/07/2021;10932766;5734212;5198505;2;8823272;64.98963196
8430;Israel;ISR;12/07/2021;10938653;5736536;5202025;2;8823272;65.0159714
8431;Israel;ISR;13/07/2021;10946908;5739388;5207314;2;8823272;65.04829501
8432;Israel;ISR;14/07/2021;10957310;5742001;5214665;1;8823272;65.07790987
8433;Israel;ISR;15/07/2021;10969640;5744860;5223770;3;8823272;65.11031282
8434;Israel;ISR;16/07/2021;10976604;5746018;5229514;1;8823272;65.1234372
8435;Israel;ISR;17/07/2021;10978207;5746317;5230814;1;8823272;65.12682597
8436;Israel;ISR;18/07/2021;10990133;5748324;5240500;2;8823272;65.14957263
8437;Israel;ISR;19/07/2021;11004843;5751426;5251659;4;8823272;65.18472966
8438;Israel;ISR;20/07/2021;11019493;5753971;5263403;2;8823272;65.21357383
8439;Israel;ISR;21/07/2021;11033756;5756234;5275086;2;8823272;65.23922191
8440;Israel;ISR;22/07/2021;11049998;5759025;5288156;3;8823272;65.27085417
8441;Israel;ISR;23/07/2021;11060061;5760947;5296202;0;8823272;65.29263747
8442;Israel;ISR;24/07/2021;11062030;5761522;5297591;1;8823272;65.29915433
8443;Israel;ISR;25/07/2021;11081974;5765873;5312980;3;8823272;65.3484671
8444;Israel;ISR;26/07/2021;11100668;5770916;5326320;3;8823272;65.40562277
8445;Israel;ISR;27/07/2021;11119857;5776308;5339711;2;8823272;65.46673388
8446;Israel;ISR;28/07/2021;11136388;5780209;5351891;1;8823272;65.51094651
8447;Israel;ISR;29/07/2021;11155437;5784779;5365859;6;8823272;65.56274135
8448;Israel;ISR;30/07/2021;11172756;5787320;5376547;5;8823272;65.59154019
8449;Israel;ISR;31/07/2021;11183720;5788678;5380022;2;8823272;65.60693131
8450;Israel;ISR;01/08/2021;11220933;5791702;5383303;4;8823272;65.64120431
8451;Israel;ISR;02/08/2021;11285386;5794738;5386335;10;8823272;65.67561331
8452;Israel;ISR;03/08/2021;11370670;5798047;5389500;10;8823272;65.7131164
8453;Israel;ISR;04/08/2021;11457817;5801523;5392580;11;8823272;65.75251222
8454;Israel;ISR;05/08/2021;11553913;5805960;5396019;5;8823272;65.80279969
8455;Israel;ISR;06/08/2021;11602603;5808322;5397721;16;8823272;65.8295698
8456;Israel;ISR;07/08/2021;11631474;5809299;5398324;14;8823272;65.84064279
8457;Israel;ISR;08/08/2021;11719378;5814297;5401324;12;8823272;65.89728844
8458;Israel;ISR;09/08/2021;11803864;5819602;5404231;18;8823272;65.95741353
8459;Israel;ISR;10/08/2021;11887653;5825125;5407287;11;8823272;66.02000936
8460;Israel;ISR;11/08/2021;11958550;5830747;5410083;17;8823272;66.08372722
8461;Israel;ISR;12/08/2021;12028014;5837745;5413261;14;8823272;66.1630402
8462;Israel;ISR;13/08/2021;12077477;5841501;5415212;21;8823272;66.20560944
8463;Israel;ISR;14/08/2021;12124848;5843747;5415975;23;8823272;66.23106485
8464;Israel;ISR;15/08/2021;12234192;5850929;5420413;18;8823272;66.31246322
8465;Israel;ISR;16/08/2021;12334986;5857919;5425018;20;8823272;66.39168553
8466;Israel;ISR;17/08/2021;12430499;5865491;5430031;27;8823272;66.47750404
8467;Israel;ISR;18/08/2021;12512557;5874119;5434520;17;8823272;66.57529089
8468;Israel;ISR;19/08/2021;12593403;5884182;5439637;23;8823272;66.68934155
8469;Israel;ISR;20/08/2021;12661047;5888915;5442328;27;8823272;66.74298378
8470;Israel;ISR;21/08/2021;12716631;5892420;5443821;21;8823272;66.78270827
8471;Israel;ISR;22/08/2021;12836003;5902336;5448577;24;8823272;66.89509289
8472;Israel;ISR;23/08/2021;12944843;5913348;5452896;29;8823272;67.01989919
8473;Israel;ISR;24/08/2021;13059166;5925190;5457493;20;8823272;67.15411244
8474;Israel;ISR;25/08/2021;13172246;5934970;5461851;28;8823272;67.26495568
8475;Israel;ISR;26/08/2021;13287999;5945149;5466800;31;8823272;67.38032104
8476;Israel;ISR;27/08/2021;13351440;5949479;5469486;31;8823272;67.42939581
8477;Israel;ISR;28/08/2021;13389934;5953194;5470909;26;8823272;67.47150037
8478;Israel;ISR;29/08/2021;13485412;5963652;5476787;23;8823272;67.59002783
8479;Israel;ISR;30/08/2021;13620075;5976093;5483682;27;8823272;67.73102994
8480;Israel;ISR;31/08/2021;13752751;5988277;5490079;23;8823272;67.8691193
8481;Israel;ISR;01/09/2021;13879134;5997375;5495966;31;8823272;67.97223298
8482;Israel;ISR;02/09/2021;14005847;6006228;5503030;29;8823272;68.0725699
8483;Israel;ISR;03/09/2021;14072188;6009953;5507029;32;8823272;68.1147878
8484;Israel;ISR;04/09/2021;14106625;6012626;5508978;29;8823272;68.14508269
8485;Israel;ISR;05/09/2021;14192895;6019734;5515377;28;8823272;68.22564237
8486;Israel;ISR;06/09/2021;14220971;6022549;5517988;26;8823272;68.25754663
8487;Israel;ISR;07/09/2021;14228246;6023723;5518775;24;8823272;68.27085235
8488;Israel;ISR;08/09/2021;14237228;6025080;5519881;36;8823272;68.28623214
8489;Israel;ISR;09/09/2021;14330061;6032227;5532308;28;8823272;68.36723383
8490;Israel;ISR;10/09/2021;14375896;6035485;5537217;21;8823272;68.40415891
8491;Israel;ISR;11/09/2021;14395160;6037603;5539653;17;8823272;68.42816361
8492;Israel;ISR;12/09/2021;14463592;6043818;5548161;26;8823272;68.49860233
8493;Israel;ISR;13/09/2021;14524947;6049572;5556297;23;8823272;68.56381624
8494;Israel;ISR;14/09/2021;14585801;6054588;5563618;18;8823272;68.62066589
8495;Israel;ISR;15/09/2021;14606740;6056315;5566263;30;8823272;68.64023913
8496;Israel;ISR;16/09/2021;14609230;6056629;5566745;22;8823272;68.6437979
8497;Israel;ISR;17/09/2021;14662515;6060346;5573662;18;8823272;68.68592513
8498;Israel;ISR;18/09/2021;14680360;6062595;5576548;16;8823272;68.71141454
8499;Israel;ISR;19/09/2021;14741083;6068686;5587196;16;8823272;68.78044789
8500;Israel;ISR;20/09/2021;14765386;6071935;5591753;25;8823272;68.81727096
8501;Israel;ISR;21/09/2021;14772022;6073233;5593736;14;8823272;68.83198206
8502;Israel;ISR;22/09/2021;14805779;6077181;5600217;14;8823272;68.87672736
8503;Israel;ISR;23/09/2021;14840989;6081321;5605638;19;8823272;68.92364873
8504;Israel;ISR;24/09/2021;14872956;6084164;5609308;20;8823272;68.95587034
8505;Israel;ISR;25/09/2021;14884415;6085965;5611185;20;8823272;68.97628227
8506;Italy;ITA;04/01/2021;195938;195938;6;347;60347525;0.324682744
8507;Italy;ITA;05/01/2021;276584;276584;7;348;60347525;0.458318713
8508;Italy;ITA;06/01/2021;342229;342229;7;649;60347525;0.567096994
8509;Italy;ITA;07/01/2021;435315;435315;9;548;60347525;0.721346899
8510;Italy;ITA;08/01/2021;531958;531958;9;414;60347525;0.881490997
8511;Italy;ITA;09/01/2021;619760;619760;9;620;60347525;1.026984951
8512;Italy;ITA;10/01/2021;680562;680562;9;483;60347525;1.127738047
8513;Italy;ITA;11/01/2021;762637;762637;9;361;60347525;1.263741968
8514;Italy;ITA;12/01/2021;845703;845703;9;448;60347525;1.401388044
8515;Italy;ITA;13/01/2021;941098;941098;9;616;60347525;1.559464121
8516;Italy;ITA;14/01/2021;1035760;1035760;9;507;60347525;1.716325566
8517;Italy;ITA;15/01/2021;1126442;1126442;9;522;60347525;1.866591878
8518;Italy;ITA;16/01/2021;1192066;1192066;9;477;60347525;1.97533536
8519;Italy;ITA;17/01/2021;1229449;1226469;2989;475;60347525;2.032343497
8520;Italy;ITA;18/01/2021;1273840;1265786;8063;377;60347525;2.097494471
8521;Italy;ITA;19/01/2021;1307170;1297350;9829;377;60347525;2.14979819
8522;Italy;ITA;20/01/2021;1338371;1323983;14397;603;60347525;2.193930903
8523;Italy;ITA;21/01/2021;1374554;1340303;34260;524;60347525;2.220974265
8524;Italy;ITA;22/01/2021;1401598;1353263;48344;521;60347525;2.242449877
8525;Italy;ITA;23/01/2021;1440819;1359274;81554;472;60347525;2.252410517
8526;Italy;ITA;24/01/2021;1474777;1362505;112281;488;60347525;2.257764506
8527;Italy;ITA;25/01/2021;1544201;1367378;176832;299;60347525;2.265839403
8528;Italy;ITA;26/01/2021;1624882;1371724;253167;420;60347525;2.273041024
8529;Italy;ITA;27/01/2021;1695877;1377999;317887;541;60347525;2.28343913
8530;Italy;ITA;28/01/2021;1789755;1382831;406933;467;60347525;2.291446087
8531;Italy;ITA;29/01/2021;1888424;1387678;500755;492;60347525;2.299477899
8532;Italy;ITA;30/01/2021;1978950;1391858;587101;477;60347525;2.306404447
8533;Italy;ITA;31/01/2021;2038771;1394492;644288;421;60347525;2.310769166
8534;Italy;ITA;01/02/2021;2124689;1398805;725893;237;60347525;2.317916103
8535;Italy;ITA;02/02/2021;2213004;1405249;807765;329;60347525;2.328594255
8536;Italy;ITA;03/02/2021;2312994;1414338;898666;499;60347525;2.343655353
8537;Italy;ITA;04/02/2021;2421506;1427896;993621;476;60347525;2.366121891
8538;Italy;ITA;05/02/2021;2529064;1445851;1083224;421;60347525;2.395874562
8539;Italy;ITA;06/02/2021;2606948;1460528;1146431;377;60347525;2.42019536
8540;Italy;ITA;07/02/2021;2649233;1470042;1179202;385;60347525;2.435960713
8541;Italy;ITA;08/02/2021;2716171;1496932;1219251;270;60347525;2.480519292
8542;Italy;ITA;09/02/2021;2783227;1531519;1251720;307;60347525;2.53783233
8543;Italy;ITA;10/02/2021;2856361;1576631;1279742;422;60347525;2.612586017
8544;Italy;ITA;11/02/2021;2931417;1631992;1299437;336;60347525;2.704323002
8545;Italy;ITA;12/02/2021;3005735;1690950;1314797;391;60347525;2.802020464
8546;Italy;ITA;13/02/2021;3058571;1737035;1321548;316;60347525;2.878386479
8547;Italy;ITA;14/02/2021;3088570;1764441;1324141;311;60347525;2.923800106
8548;Italy;ITA;15/02/2021;3151542;1821344;1330210;221;60347525;3.018092291
8549;Italy;ITA;16/02/2021;3222899;1886495;1336416;258;60347525;3.12605198
8550;Italy;ITA;17/02/2021;3303495;1957513;1345994;336;60347525;3.243733691
8551;Italy;ITA;18/02/2021;3393860;2039864;1354008;369;60347525;3.380194962
8552;Italy;ITA;19/02/2021;3487108;2126516;1360604;347;60347525;3.523783287
8553;Italy;ITA;20/02/2021;3565652;2200575;1365089;348;60347525;3.646504144
8554;Italy;ITA;21/02/2021;3616826;2249516;1367322;251;60347525;3.727602748
8555;Italy;ITA;22/02/2021;3722804;2350161;1372655;232;60347525;3.894378436
8556;Italy;ITA;23/02/2021;3829699;2451620;1378091;274;60347525;4.062502978
8557;Italy;ITA;24/02/2021;3952123;2565999;1386136;356;60347525;4.252036848
8558;Italy;ITA;25/02/2021;4081005;2682665;1398352;318;60347525;4.445360435
8559;Italy;ITA;26/02/2021;4219830;2806358;1413484;308;60347525;4.650328245
8560;Italy;ITA;27/02/2021;4346929;2921533;1425408;253;60347525;4.841181142
8561;Italy;ITA;28/02/2021;4425443;2991848;1433607;280;60347525;4.957697934
8562;Italy;ITA;01/03/2021;4561546;3103495;1458063;192;60347525;5.142704693
8563;Italy;ITA;02/03/2021;4724051;3235180;1488883;246;60347525;5.360915796
8564;Italy;ITA;03/03/2021;4911902;3380863;1531051;343;60347525;5.602322548
8565;Italy;ITA;04/03/2021;5110532;3532248;1578296;347;60347525;5.853177906
8566;Italy;ITA;05/03/2021;5317366;3686638;1630740;339;60347525;6.109012756
8567;Italy;ITA;06/03/2021;5495808;3825895;1669925;297;60347525;6.339771184
8568;Italy;ITA;07/03/2021;5599027;3908684;1690355;307;60347525;6.476958251
8569;Italy;ITA;08/03/2021;5781219;4043494;1737738;207;60347525;6.700347694
8570;Italy;ITA;09/03/2021;5977208;4190092;1787129;318;60347525;6.943270664
8571;Italy;ITA;10/03/2021;6193667;4351599;1842081;376;60347525;7.210898873
8572;Italy;ITA;11/03/2021;6418855;4517033;1901836;332;60347525;7.48503439
8573;Italy;ITA;12/03/2021;6631801;4668974;1962842;373;60347525;7.736811079
8574;Italy;ITA;13/03/2021;6809211;4797935;2011291;380;60347525;7.950508327
8575;Italy;ITA;14/03/2021;6915396;4870785;2044626;317;60347525;8.071225788
8576;Italy;ITA;15/03/2021;7090943;4975961;2115000;264;60347525;8.245509654
8577;Italy;ITA;16/03/2021;7231631;5044016;2187636;354;60347525;8.358281471
8578;Italy;ITA;17/03/2021;7397886;5129110;2268798;502;60347525;8.499288082
8579;Italy;ITA;18/03/2021;7562019;5213609;2348435;431;60347525;8.639308737
8580;Italy;ITA;19/03/2021;7738403;5311220;2427212;423;60347525;8.801056878
8581;Italy;ITA;20/03/2021;7914700;5425393;2489338;386;60347525;8.990249393
8582;Italy;ITA;21/03/2021;8045311;5510758;2534584;401;60347525;9.13170507
8583;Italy;ITA;22/03/2021;8241945;5641348;2600628;300;60347525;9.348101683
8584;Italy;ITA;23/03/2021;8469017;5796939;2672111;386;60347525;9.605926672
8585;Italy;ITA;24/03/2021;8727227;5968855;2758405;551;60347525;9.89080331
8586;Italy;ITA;25/03/2021;8998929;6156032;2842930;460;60347525;10.20096847
8587;Italy;ITA;26/03/2021;9271383;6350065;2921354;460;60347525;10.5224945
8588;Italy;ITA;27/03/2021;9512916;6524285;2988668;457;60347525;10.81118903
8589;Italy;ITA;28/03/2021;9676792;6647289;3029540;380;60347525;11.01501511
8590;Italy;ITA;29/03/2021;9920817;6825122;3095732;297;60347525;11.30969663
8591;Italy;ITA;30/03/2021;10191322;7019313;3172047;417;60347525;11.63148447
8592;Italy;ITA;31/03/2021;10498495;7235559;3262989;529;60347525;11.98981897
8593;Italy;ITA;01/04/2021;10786934;7433612;3353376;467;60347525;12.31800641
8594;Italy;ITA;02/04/2021;11070292;7637797;3432549;501;60347525;12.656355
8595;Italy;ITA;03/04/2021;11301012;7807717;3493350;481;60347525;12.93792413
8596;Italy;ITA;04/04/2021;11397259;7883589;3513725;376;60347525;13.06364925
8597;Italy;ITA;05/04/2021;11568417;8016848;3551628;326;60347525;13.28446858
8598;Italy;ITA;06/04/2021;11854999;8227289;3627799;296;60347525;13.6331838
8599;Italy;ITA;07/04/2021;12189376;8471801;3717664;421;60347525;14.038357
8600;Italy;ITA;08/04/2021;12529122;8722474;3806737;627;60347525;14.4537394
8601;Italy;ITA;09/04/2021;12865243;8976672;3888671;487;60347525;14.87496297
8602;Italy;ITA;10/04/2021;13187077;9229783;3957394;718;60347525;15.29438531
8603;Italy;ITA;11/04/2021;13389499;9390910;3998692;344;60347525;15.56138383
8604;Italy;ITA;12/04/2021;13657439;9596425;4061118;331;60347525;15.90193633
8605;Italy;ITA;13/04/2021;13947520;9818980;4128646;358;60347525;16.27072527
8606;Italy;ITA;14/04/2021;14269517;10061071;4208554;476;60347525;16.67188671
8607;Italy;ITA;15/04/2021;14622245;10314841;4307512;469;60347525;17.09240106
8608;Italy;ITA;16/04/2021;15003354;10596388;4407074;380;60347525;17.5589438
8609;Italy;ITA;17/04/2021;15364086;10872847;4491347;429;60347525;18.01705538
8610;Italy;ITA;18/04/2021;15606787;11061156;4545740;310;60347525;18.32909635
8611;Italy;ITA;19/04/2021;15918421;11285003;4633529;251;60347525;18.70002622
8612;Italy;ITA;20/04/2021;16252897;11521800;4731208;316;60347525;19.09241514
8613;Italy;ITA;21/04/2021;16626901;11776736;4850279;390;60347525;19.51486163
8614;Italy;ITA;22/04/2021;17027177;12041221;4986361;364;60347525;19.95313147
8615;Italy;ITA;23/04/2021;17433374;12317048;5117276;360;60347525;20.41019578
8616;Italy;ITA;24/04/2021;17821284;12590452;5234818;342;60347525;20.86324501
8617;Italy;ITA;25/04/2021;18089538;12811588;5290687;322;60347525;21.22968258
8618;Italy;ITA;26/04/2021;18434743;13074933;5381905;217;60347525;21.66606336
8619;Italy;ITA;27/04/2021;18809123;13337980;5503060;301;60347525;22.10195033
8620;Italy;ITA;28/04/2021;19218913;13608412;5651362;373;60347525;22.55007475
8621;Italy;ITA;29/04/2021;19749973;13964989;5835964;344;60347525;23.14094737
8622;Italy;ITA;30/04/2021;20279681;14304849;6040423;288;60347525;23.70411877
8623;Italy;ITA;01/05/2021;20713854;14589551;6207736;263;60347525;24.17588957
8624;Italy;ITA;02/05/2021;21084614;14842498;6337130;226;60347525;24.59504014
8625;Italy;ITA;03/05/2021;21498192;15134227;6470845;144;60347525;25.07845516
8626;Italy;ITA;04/05/2021;21951340;15449984;6620354;256;60347525;25.60168623
8627;Italy;ITA;05/05/2021;22437967;15790720;6780570;305;60347525;26.16630922
8628;Italy;ITA;06/05/2021;22959747;16138933;6967145;267;60347525;26.74332212
8629;Italy;ITA;07/05/2021;23505614;16495473;7168998;258;60347525;27.33413342
8630;Italy;ITA;08/05/2021;24020053;16822817;7373292;207;60347525;27.87656495
8631;Italy;ITA;09/05/2021;24404237;17079695;7509629;224;60347525;28.30222946
8632;Italy;ITA;10/05/2021;24846296;17373434;7666049;139;60347525;28.78897519
8633;Italy;ITA;11/05/2021;25304624;17676033;7831822;198;60347525;29.29040255
8634;Italy;ITA;12/05/2021;25790182;18001900;8000418;251;60347525;29.83038658
8635;Italy;ITA;13/05/2021;26320316;18348141;8192552;262;60347525;30.40413174
8636;Italy;ITA;14/05/2021;26876081;18700731;8403878;201;60347525;30.98839762
8637;Italy;ITA;15/05/2021;27421569;19064308;8603739;182;60347525;31.59086972
8638;Italy;ITA;16/05/2021;27832004;19337449;8757275;136;60347525;32.04348314
8639;Italy;ITA;17/05/2021;28299936;19610721;8969928;93;60347525;32.49631364
8640;Italy;ITA;18/05/2021;28770121;19892949;9176061;140;60347525;32.96398485
8641;Italy;ITA;19/05/2021;29258125;20199871;9375584;201;60347525;33.47257572
8642;Italy;ITA;20/05/2021;29812760;20511673;9638471;149;60347525;33.98925308
8643;Italy;ITA;21/05/2021;30385240;20840828;9900450;164;60347525;34.53468556
8644;Italy;ITA;22/05/2021;30908539;21163844;10139073;218;60347525;35.06994529
8645;Italy;ITA;23/05/2021;31316584;21415519;10331423;125;60347525;35.48698807
8646;Italy;ITA;24/05/2021;31781612;21690740;10553732;72;60347525;35.9430482
8647;Italy;ITA;25/05/2021;32261772;21961088;10792941;110;60347525;36.39103344
8648;Italy;ITA;26/05/2021;32789928;22249884;11063378;166;60347525;36.86958827
8649;Italy;ITA;27/05/2021;33380931;22559631;11366708;121;60347525;37.38286036
8650;Italy;ITA;28/05/2021;33976304;22884301;11657910;171;60347525;37.92086088
8651;Italy;ITA;29/05/2021;34501545;23204890;11881630;126;60347525;38.45209891
8652;Italy;ITA;30/05/2021;34904156;23461160;12046869;83;60347525;38.87675592
8653;Italy;ITA;31/05/2021;35384482;23788804;12256083;44;60347525;39.41968457
8654;Italy;ITA;01/06/2021;35853551;24123878;12457284;82;60347525;39.97492524
8655;Italy;ITA;02/06/2021;36265969;24465110;12566384;93;60347525;40.54037013
8656;Italy;ITA;03/06/2021;36863934;24931861;12735515;62;60347525;41.31380864
8657;Italy;ITA;04/06/2021;37497139;25439432;12909070;59;60347525;42.15488871
8658;Italy;ITA;05/06/2021;38116095;25940376;13084362;73;60347525;42.98498737
8659;Italy;ITA;06/06/2021;38628720;26371334;13215112;57;60347525;43.69911442
8660;Italy;ITA;07/06/2021;39200322;26829131;13366263;51;60347525;44.45771554
8661;Italy;ITA;08/06/2021;39783037;27292277;13526788;65;60347525;45.22518032
8662;Italy;ITA;09/06/2021;40377769;27765427;13686829;102;60347525;46.00922242
8663;Italy;ITA;10/06/2021;41012082;28271462;13848029;77;60347525;46.84775722
8664;Italy;ITA;11/06/2021;41635430;28761544;14005275;88;60347525;47.6598568
8665;Italy;ITA;12/06/2021;42202332;29226336;14122587;69;60347525;48.43004912
8666;Italy;ITA;13/06/2021;42638047;29585273;14205100;52;60347525;49.02483242
8667;Italy;ITA;14/06/2021;43171962;29920088;14411060;26;60347525;49.5796439
8668;Italy;ITA;15/06/2021;43708836;30244281;14630853;36;60347525;50.11685401
8669;Italy;ITA;16/06/2021;44266996;30566315;14875007;63;60347525;50.65048649
8670;Italy;ITA;17/06/2021;44872166;30886816;15167612;52;60347525;51.1815787
8671;Italy;ITA;18/06/2021;45481985;31205940;15464258;37;60347525;51.71038912
8672;Italy;ITA;19/06/2021;46041319;31503014;15731021;35;60347525;52.20266117
8673;Italy;ITA;20/06/2021;46479129;31729253;15945151;28;60347525;52.57755475
8674;Italy;ITA;21/06/2021;47038032;32013899;16224277;17;60347525;53.04923276
8675;Italy;ITA;22/06/2021;47609942;32304029;16511252;21;60347525;53.52999812
8676;Italy;ITA;23/06/2021;48178623;32584794;16804834;31;60347525;53.99524504
8677;Italy;ITA;24/06/2021;48790479;32880000;17126957;30;60347525;54.48442169
8678;Italy;ITA;25/06/2021;49408188;33164318;17465403;10;60347525;54.95555617
8679;Italy;ITA;26/06/2021;49963526;33432265;17756382;56;60347525;55.39956278
8680;Italy;ITA;27/06/2021;50395316;33646171;17977542;40;60347525;55.75401974
8681;Italy;ITA;28/06/2021;50954988;33912923;18274479;14;60347525;56.19604615
8682;Italy;ITA;29/06/2021;51518433;34160646;18593872;28;60347525;56.6065402
8683;Italy;ITA;30/06/2021;52092026;34407477;18925426;42;60347525;57.01555615
8684;Italy;ITA;01/07/2021;52661255;34629611;19277587;24;60347525;57.38364747
8685;Italy;ITA;02/07/2021;53216854;34830953;19636033;21;60347525;57.71728501
8686;Italy;ITA;03/07/2021;53744037;34997730;19999139;28;60347525;57.99364597
8687;Italy;ITA;04/07/2021;54158556;35138206;20275615;22;60347525;58.22642436
8688;Italy;ITA;05/07/2021;54699096;35308081;20650500;12;60347525;58.50791892
8689;Italy;ITA;06/07/2021;55237638;35473565;21027597;31;60347525;58.7821373
8690;Italy;ITA;07/07/2021;55786082;35621315;21431562;24;60347525;59.02696921
8691;Italy;ITA;08/07/2021;56371697;35737480;21904280;14;60347525;59.2194626
8692;Italy;ITA;09/07/2021;56970526;35847624;22395942;13;60347525;59.40197879
8693;Italy;ITA;10/07/2021;57539597;35949553;22865005;25;60347525;59.57088215
8694;Italy;ITA;11/07/2021;57950863;36008900;23218748;12;60347525;59.66922421
8695;Italy;ITA;12/07/2021;58517914;36099831;23698252;7;60347525;59.81990314
8696;Italy;ITA;13/07/2021;59089584;36188924;24183875;13;60347525;59.96753637
8697;Italy;ITA;14/07/2021;59657000;36287049;24657108;20;60347525;60.13013624
8698;Italy;ITA;15/07/2021;60271424;36389756;25172848;23;60347525;60.3003288
8699;Italy;ITA;16/07/2021;60867771;36486924;25675539;9;60347525;60.46134286
8700;Italy;ITA;17/07/2021;61405861;36568873;26134008;11;60347525;60.59713799
8701;Italy;ITA;18/07/2021;61850738;36655669;26493570;13;60347525;60.74096494
8702;Italy;ITA;19/07/2021;62425253;36778101;26948836;3;60347525;60.94384318
8703;Italy;ITA;20/07/2021;62992797;36899107;27398868;7;60347525;61.14435845
8704;Italy;ITA;21/07/2021;63576997;37034619;27852711;10;60347525;61.36891115
8705;Italy;ITA;22/07/2021;64181573;37179966;28316502;21;60347525;61.60976113
8706;Italy;ITA;23/07/2021;64769082;37341493;28747021;15;60347525;61.87742248
8707;Italy;ITA;24/07/2021;65264027;37461846;29126042;17;60347525;62.07685568
8708;Italy;ITA;25/07/2021;65627090;37544801;29408862;5;60347525;62.21431782
8709;Italy;ITA;26/07/2021;66192001;37692432;29831379;7;60347525;62.45895254
8710;Italy;ITA;27/07/2021;66765307;37839911;30263299;22;60347525;62.70333539
8711;Italy;ITA;28/07/2021;67304351;38004338;30644682;24;60347525;62.97580224
8712;Italy;ITA;29/07/2021;67843823;38187824;31006329;15;60347525;63.27985116
8713;Italy;ITA;30/07/2021;68359200;38378591;31336756;19;60347525;63.5959652
8714;Italy;ITA;31/07/2021;68791431;38536441;31615316;18;60347525;63.85753351
8715;Italy;ITA;01/08/2021;69086910;38649804;31799781;16;60347525;64.0453838
8716;Italy;ITA;02/08/2021;69564169;38806057;32125094;5;60347525;64.30430577
8717;Italy;ITA;03/08/2021;70032473;38963929;32439467;20;60347525;64.56591053
8718;Italy;ITA;04/08/2021;70509799;39144092;32740227;27;60347525;64.86445302
8719;Italy;ITA;05/08/2021;70971269;39326463;33022791;21;60347525;65.16665431
8720;Italy;ITA;06/08/2021;71410042;39520178;33271861;27;60347525;65.48765339
8721;Italy;ITA;07/08/2021;71754744;39677052;33462536;24;60347525;65.7476044
8722;Italy;ITA;08/08/2021;72014032;39790076;33610354;22;60347525;65.93489294
